run_id,comparison,family,seed,sigma,degree,frame,u,distance,tolerance
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,20,0.15625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,21,0.1640625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,22,0.171875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,23,0.1796875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,24,0.1875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,25,0.1953125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,26,0.203125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,27,0.2109375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,28,0.21875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,29,0.2265625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,30,0.234375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,31,0.2421875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,32,0.25,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,33,0.2578125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,34,0.265625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,35,0.2734375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,36,0.28125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,37,0.2890625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,38,0.296875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,39,0.3046875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,40,0.3125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,41,0.3203125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,42,0.328125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,43,0.3359375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,44,0.34375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,45,0.3515625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,46,0.359375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,47,0.3671875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,48,0.375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,49,0.3828125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,50,0.390625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,51,0.3984375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,52,0.40625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,53,0.4140625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,54,0.421875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,55,0.4296875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,56,0.4375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,57,0.4453125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,58,0.453125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,59,0.4609375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,60,0.46875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,61,0.4765625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,62,0.484375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,63,0.4921875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,64,0.5,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,65,0.5078125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,66,0.515625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,67,0.5234375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,68,0.53125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,69,0.5390625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,70,0.546875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,71,0.5546875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,72,0.5625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,73,0.5703125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,74,0.578125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,75,0.5859375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,76,0.59375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,77,0.6015625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,78,0.609375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,79,0.6171875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,80,0.625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,81,0.6328125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,82,0.640625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,83,0.6484375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,84,0.65625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,85,0.6640625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,86,0.671875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,87,0.6796875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,88,0.6875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,89,0.6953125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,90,0.703125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,91,0.7109375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,92,0.71875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,93,0.7265625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,94,0.734375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,95,0.7421875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,96,0.75,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,97,0.7578125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,98,0.765625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,99,0.7734375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,100,0.78125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,101,0.7890625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,102,0.796875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,103,0.8046875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,104,0.8125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,105,0.8203125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,106,0.828125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,107,0.8359375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,108,0.84375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,109,0.8515625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,110,0.859375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,111,0.8671875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,112,0.875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,113,0.8828125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,114,0.890625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,115,0.8984375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,116,0.90625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,117,0.9140625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,118,0.921875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,119,0.9296875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,120,0.9375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,121,0.9453125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,122,0.953125,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,123,0.9609375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,124,0.96875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,125,0.9765625,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,126,0.984375,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,127,0.9921875,0,1.53328667532422e-07
A_static_12_sigma50_stride1,A_translation_12_sigma50_stride1,A,12,0.05,1,128,1,0,1.53328667532422e-07
